order_id,agent_age,agent_rating,store_latitude,store_longitude,drop_latitude,drop_longitude,order_date,order_time,pickup_time,weather,traffic,vehicle,area,delivery_time,category,order_hour,time_slot,day_name,day_type,pickup_delay_mins,distance_km,distance_issue_flag,distance_category,slow_delivery_flag,rating_group
addc691222252,26,4.8,9.988483,76.295211,10.058483,76.365211,2022-02-18,22:20:00,22:30:00,Stormy,Low,Motorcycle,Metropolitan,90,Jewelry,22.0,Night,Friday,Weekday,10.0,10.92,0,Long,0,High
imtn512208632,30,4.8,23.357804,85.325146,23.427804,85.395146,2022-03-16,18:35:00,18:40:00,Windy,Medium,Motorcycle,Other,150,Outdoors,18.0,Evening,Wednesday,Weekday,5.0,10.57,0,Long,0,High
joxp595833808,20,5.0,21.170096,72.789122,21.260096,72.879122,2022-03-29,17:20:00,17:25:00,Fog,Medium,Scooter,Metropolitan,39,Grocery,17.0,Evening,Tuesday,Weekday,5.0,13.68,0,Long,0,High
thkw634208124,29,4.1,19.065838,72.832658,19.195838,72.962658,2022-03-16,17:40:00,17:55:00,Cloudy,Medium,Van,Metropolitan,160,Electronics,17.0,Evening,Wednesday,Weekday,15.0,19.89,0,Very Long,0,Good
ecci220779899,37,4.3,23.369746,85.33982,23.499746,85.46982,2022-03-08,23:55:00,0:05:00,Fog,Low,Van,Metropolitan,175,Books,23.0,Night,Tuesday,Weekday,,19.62,0,Very Long,1,Good
qsmb579290644,31,3.6,26.88842,75.800689,27.02842,75.940689,2022-03-27,22:35:00,22:40:00,Fog,Low,Motorcycle,Metropolitan,35,Grocery,22.0,Night,Sunday,Weekend,5.0,20.85,0,Very Long,0,Average
orna052103215,29,4.7,26.921411,75.793604,26.941411,75.813604,2022-03-09,10:25:00,10:35:00,Stormy,Low,Van,Metropolitan,90,Shoes,10.0,Morning,Wednesday,Weekday,10.0,2.98,0,Short,0,High
pauq533932954,31,4.6,12.323225,76.630028,12.343225,76.650028,2022-03-26,10:45:00,10:55:00,Cloudy,Low,Scooter,Metropolitan,90,Electronics,10.0,Morning,Saturday,Weekend,10.0,3.11,0,Short,0,High
lkuc260716779,30,4.4,12.3085,76.665808,12.3485,76.705808,2022-03-24,13:15:00,13:25:00,Windy,High,Motorcycle,Metropolitan,245,Outdoors,13.0,Afternoon,Thursday,Weekday,10.0,6.22,0,Medium,1,Good
dqus459890475,35,4.3,10.027364,76.308258,10.157364,76.438258,2022-02-14,21:55:00,22:00:00,Windy,Jam,Van,Metropolitan,215,Home,21.0,Night,Monday,Weekday,5.0,20.29,0,Very Long,1,Good
tpgz905719482,22,4.6,23.234249,77.434007,23.254249,77.454007,2022-02-15,11:15:00,11:20:00,Cloudy,High,Motorcycle,Metropolitan,130,Skincare,11.0,Morning,Tuesday,Weekday,5.0,3.02,0,Short,0,High
qfdn002016524,32,4.9,22.311844,73.165081,22.331844,73.185081,2022-03-09,11:15:00,11:30:00,Sunny,High,Scooter,Metropolitan,120,Jewelry,11.0,Morning,Wednesday,Weekday,15.0,3.03,0,Short,0,High
skww301247961,24,4.3,26.902908,75.792934,26.922908,75.812934,2022-03-17,10:40:00,10:45:00,Windy,Low,Motorcycle,Other,125,Cosmetics,10.0,Morning,Thursday,Weekday,5.0,2.98,0,Short,0,Good
rwjz921184367,35,4.6,19.876219,75.346017,19.886219,75.356017,2022-02-15,11:50:00,11:55:00,Sunny,High,Motorcycle,Metropolitan,28,Grocery,11.0,Morning,Tuesday,Weekday,5.0,1.53,0,Short,0,High
lslt302737841,24,5.0,12.949934,77.699386,12.979934,77.729386,2022-03-15,23:25:00,23:30:00,Sunny,Low,Scooter,Metropolitan,115,Kitchen,23.0,Night,Tuesday,Weekday,5.0,4.66,0,Short,0,High
hnjp179126315,25,4.9,18.53408,73.89852,18.58408,73.94852,2022-03-17,18:20:00,18:35:00,Windy,Medium,Motorcycle,Metropolitan,85,Sports,18.0,Evening,Thursday,Weekday,15.0,7.66,0,Medium,0,High
ycxa227077258,21,4.5,11.010375,76.95295,11.030375,76.97295,2022-03-30,9:35:00,9:45:00,Sandstorms,Low,Motorcycle,Metropolitan,75,Books,9.0,Morning,Wednesday,Weekday,10.0,3.12,0,Short,0,Good
emtq647793853,33,3.5,12.323994,76.626167,12.393994,76.696167,2022-04-02,19:15:00,19:25:00,Stormy,Jam,Motorcycle,Metropolitan,210,Snacks,19.0,Evening,Saturday,Weekend,10.0,10.88,0,Long,1,Low
lwot219284167,30,4.7,22.5491,88.400467,22.6391,88.490467,2022-02-16,20:25:00,20:35:00,Stormy,Jam,Motorcycle,Urban,255,Apparel,20.0,Evening,Wednesday,Weekday,10.0,13.62,0,Long,1,High
rhyr309400901,30,4.8,26.921411,75.793604,26.961411,75.833604,2022-04-01,13:00:00,13:05:00,Fog,High,Scooter,Metropolitan,125,Snacks,13.0,Afternoon,Friday,Weekday,5.0,5.96,0,Medium,0,High
ffch696047052,27,4.7,26.913483,75.803139,26.943483,75.833139,2022-03-19,21:10:00,21:20:00,Sandstorms,Jam,Motorcycle,Metropolitan,125,Jewelry,21.0,Night,Saturday,Weekend,10.0,4.47,0,Short,0,High
ahto634862000,22,4.6,0.0,0.0,0.04,0.04,2022-03-21,16:00:00,16:05:00,Stormy,Medium,Scooter,Metropolitan,110,Sports,16.0,Afternoon,Monday,Weekday,5.0,6.29,0,Medium,0,High
ztlv867482037,22,4.8,12.325461,76.632278,12.455461,76.762278,2022-04-06,17:15:00,17:20:00,Sandstorms,Medium,Scooter,Metropolitan,135,Apparel,17.0,Evening,Wednesday,Weekday,5.0,20.21,0,Very Long,0,High
bzdv439988745,33,3.8,12.975377,77.696664,13.055377,77.776664,2022-03-29,19:15:00,19:30:00,Sandstorms,Jam,Motorcycle,Metropolitan,165,Sports,19.0,Evening,Tuesday,Weekday,15.0,12.42,0,Long,1,Average
tdyl655954010,24,4.7,19.120083,72.907385,19.250083,73.037385,2022-03-31,17:50:00,18:05:00,Fog,Medium,Van,Metropolitan,160,Outdoors,17.0,Evening,Thursday,Weekday,15.0,19.88,0,Very Long,0,High
ysne800372436,30,4.6,30.893081,75.821495,31.033081,75.961495,2022-02-12,22:45:00,23:00:00,Stormy,Low,Motorcycle,Metropolitan,115,Outdoors,22.0,Night,Saturday,Weekend,15.0,20.51,0,Very Long,0,High
nacx746131927,34,4.7,22.725748,75.898497,22.785747,75.958497,2022-04-01,17:30:00,17:40:00,Cloudy,Medium,Scooter,Urban,80,Home,17.0,Evening,Friday,Weekday,10.0,9.08,0,Medium,0,High
kwxu236831786,24,4.7,18.569156,73.774723,18.579156,73.784723,2022-04-05,8:10:00,8:15:00,Fog,Low,Motorcycle,Urban,85,Skincare,8.0,Morning,Tuesday,Weekday,5.0,1.53,0,Short,0,High
dcdj770552822,21,4.7,18.569156,73.774723,18.609156,73.814723,2022-03-24,13:20:00,13:30:00,Stormy,High,Motorcycle,Urban,100,Kitchen,13.0,Afternoon,Thursday,Weekday,10.0,6.13,0,Medium,0,High
mcaj459319184,30,4.5,22.760072,75.892574,22.780072,75.912574,2022-03-26,9:20:00,9:25:00,Sandstorms,Low,Scooter,Metropolitan,21,Grocery,9.0,Morning,Saturday,Weekend,5.0,3.02,0,Short,0,Good
zdms179132438,25,4.6,21.173343,72.792731,21.223343,72.842731,2022-03-11,21:35:00,21:50:00,Sunny,Jam,Scooter,Metropolitan,95,Home,21.0,Night,Friday,Weekday,15.0,7.6,0,Medium,0,High
gmfl469552421,28,4.7,22.311603,73.165012,22.321603,73.175012,2022-03-15,8:25:00,8:30:00,Cloudy,Low,Motorcycle,Urban,75,Outdoors,8.0,Morning,Tuesday,Weekday,5.0,1.51,0,Short,0,High
lpeo204235462,33,4.0,17.455894,78.375467,17.495894,78.415467,2022-03-01,13:50:00,14:00:00,Sandstorms,High,Motorcycle,Metropolitan,200,Skincare,13.0,Afternoon,Tuesday,Weekday,10.0,6.15,0,Medium,1,Average
klvd256442177,35,4.9,0.0,0.0,0.07,0.07,2022-02-18,22:55:00,23:05:00,Sunny,Low,Scooter,Metropolitan,115,Cosmetics,22.0,Night,Friday,Weekday,10.0,11.01,0,Long,0,High
vbmy290005077,32,4.8,21.157729,72.768726,21.177729,72.788726,2022-03-01,11:10:00,11:15:00,Sandstorms,High,Scooter,Metropolitan,170,Jewelry,11.0,Morning,Tuesday,Weekday,5.0,3.04,0,Short,1,High
gcmt222586335,35,4.7,17.433809,78.386744,17.463809,78.416744,2022-03-15,19:20:00,19:30:00,Windy,Jam,Scooter,Metropolitan,145,Skincare,19.0,Evening,Tuesday,Weekday,10.0,4.61,0,Short,0,High
elto969922444,29,4.8,23.355164,85.324097,23.415164,85.384097,2022-03-05,19:15:00,19:20:00,Cloudy,Jam,Motorcycle,Metropolitan,170,Jewelry,19.0,Evening,Saturday,Weekend,5.0,9.06,0,Medium,1,High
gtia336894822,35,4.2,10.006881,76.345397,10.136881,76.475397,2022-02-14,20:30:00,20:35:00,Sandstorms,Jam,Motorcycle,Metropolitan,235,Apparel,20.0,Evening,Monday,Weekday,5.0,20.29,0,Very Long,1,Good
rhbe470248092,29,4.6,26.910262,75.783013,26.970262,75.843013,2022-03-24,23:40:00,23:45:00,Stormy,Low,Motorcycle,Other,70,Clothing,23.0,Night,Thursday,Weekday,5.0,8.94,0,Medium,0,High
qmsp155841221,39,4.9,12.986047,80.218114,13.036047,80.268114,2022-03-24,22:35:00,22:40:00,Cloudy,Low,Motorcycle,Metropolitan,15,Grocery,22.0,Night,Thursday,Weekday,5.0,7.76,0,Medium,0,High
txxc118980117,31,4.7,22.514688,88.393294,22.524688,88.403294,2022-02-11,12:00:00,12:15:00,Fog,High,Motorcycle,Urban,135,Electronics,12.0,Afternoon,Friday,Weekday,15.0,1.51,0,Short,0,High
rvub157800440,26,4.8,30.899584,75.809346,30.949584,75.859346,2022-02-15,21:25:00,21:35:00,Cloudy,Jam,Motorcycle,Metropolitan,125,Cosmetics,21.0,Night,Tuesday,Weekday,10.0,7.33,0,Medium,0,High
zlbx902511480,35,4.7,17.41233,78.449654,17.52233,78.559654,2022-03-25,23:10:00,23:25:00,Stormy,Low,Motorcycle,Metropolitan,105,Cosmetics,23.0,Night,Friday,Weekday,15.0,16.9,0,Very Long,0,High
sbgj163360865,36,4.1,12.323994,76.626167,12.343994,76.646167,2022-04-05,8:40:00,8:55:00,Stormy,Low,Motorcycle,Metropolitan,160,Kitchen,8.0,Morning,Tuesday,Weekday,15.0,3.11,0,Short,0,Good
flvv349493882,38,4.7,23.359407,85.325055,23.399407,85.365055,2022-03-19,16:50:00,17:05:00,Sandstorms,Medium,Motorcycle,Metropolitan,155,Electronics,16.0,Afternoon,Saturday,Weekend,15.0,6.04,0,Medium,0,High
ydtz966803348,28,4.0,22.308096,73.167753,22.388096,73.247753,2022-03-27,21:45:00,21:55:00,Fog,Jam,Motorcycle,Metropolitan,220,Clothing,21.0,Night,Sunday,Weekend,10.0,12.12,0,Long,1,Average
tata979324695,20,4.7,23.234249,77.434007,23.314249,77.514007,2022-02-16,18:40:00,18:55:00,Sandstorms,Medium,Van,Metropolitan,110,Home,18.0,Evening,Wednesday,Weekday,15.0,12.08,0,Long,0,High
jdby054628395,33,4.3,17.426228,78.407495,17.556228,78.537495,2022-03-29,19:15:00,19:20:00,Windy,Jam,Motorcycle,Urban,220,Jewelry,19.0,Evening,Tuesday,Weekday,5.0,19.98,0,Very Long,1,Good
tjxh877584070,27,4.9,22.310237,73.158921,22.440237,73.288921,2022-03-20,20:20:00,20:25:00,Windy,Jam,Van,Urban,80,Electronics,20.0,Evening,Sunday,Weekend,5.0,19.69,0,Very Long,0,High
rsku218060133,31,4.6,22.553227,88.353273,22.593227,88.393273,2022-02-15,16:00:00,16:10:00,Sunny,Medium,Motorcycle,Metropolitan,85,Books,16.0,Afternoon,Tuesday,Weekday,10.0,6.05,0,Medium,0,High
asam069064469,39,4.6,17.431668,78.408321,17.501668,78.478321,2022-03-08,0:00:00,0:10:00,Windy,Low,Motorcycle,Metropolitan,135,Outdoors,0.0,Morning,Tuesday,Weekday,10.0,10.76,0,Long,0,High
cwli632795716,24,4.8,19.254567,72.848923,19.384567,72.978923,2022-03-25,19:00:00,19:10:00,Fog,Medium,Motorcycle,Urban,190,Sports,19.0,Evening,Friday,Weekday,10.0,19.88,0,Very Long,1,High
diic106790703,36,4.7,19.065838,72.832658,19.175838,72.942658,2022-03-31,23:55:00,0:05:00,Sunny,Low,Motorcycle,Metropolitan,130,Snacks,23.0,Night,Thursday,Weekday,,16.83,0,Very Long,0,High
dbkm472825132,23,4.0,22.310237,73.158921,22.360237,73.208921,2022-03-09,19:35:00,19:40:00,Sandstorms,Jam,Motorcycle,Other,175,Kitchen,19.0,Evening,Wednesday,Weekday,5.0,7.57,0,Medium,1,Average
faey455586076,29,4.7,19.12663,72.829976,19.21663,72.919976,2022-03-25,17:35:00,17:40:00,Sunny,Medium,Motorcycle,Other,60,Sports,17.0,Evening,Friday,Weekday,5.0,13.77,0,Long,0,High
kmti866135654,34,4.7,19.12663,72.829976,19.23663,72.939976,2022-03-04,21:40:00,21:50:00,Fog,Jam,Motorcycle,Metropolitan,245,Jewelry,21.0,Night,Friday,Weekday,10.0,16.82,0,Very Long,1,High
ivfg374058064,38,4.6,11.021278,76.995017,11.051278,77.025017,2022-03-05,21:55:00,22:10:00,Sunny,Jam,Motorcycle,Metropolitan,120,Skincare,21.0,Night,Saturday,Weekend,15.0,4.67,0,Short,0,High
esyo601969059,35,4.6,26.90519,75.810753,26.97519,75.880753,2022-03-23,21:20:00,21:25:00,Sandstorms,Jam,Scooter,Metropolitan,130,Jewelry,21.0,Night,Wednesday,Weekday,5.0,10.43,0,Long,0,High
oukh824568994,31,4.7,11.024839,77.007003,11.054839,77.037003,2022-03-07,23:50:00,0:05:00,Stormy,Low,Motorcycle,Other,110,Snacks,23.0,Night,Monday,Weekday,,4.67,0,Short,0,High
izyv243184021,38,4.2,17.450851,78.379347,17.560851,78.489347,2022-03-06,21:10:00,21:15:00,Stormy,Jam,Scooter,Metropolitan,44,Grocery,21.0,Night,Sunday,Weekend,5.0,16.9,0,Very Long,0,Good
mnid494338554,23,4.9,17.411028,78.329645,17.501028,78.419645,2022-03-08,23:40:00,23:55:00,Fog,Low,Motorcycle,Metropolitan,140,Jewelry,23.0,Night,Tuesday,Weekday,15.0,13.83,0,Long,0,High
fqjp817200861,28,4.6,12.304569,76.643622,12.434569,76.773622,2022-03-29,20:10:00,20:25:00,Cloudy,Jam,Motorcycle,Metropolitan,200,Outdoors,20.0,Evening,Tuesday,Weekday,15.0,20.21,0,Very Long,1,High
ovpl999009412,33,4.1,0.0,0.0,0.09,0.09,2022-02-18,21:45:00,21:55:00,Sandstorms,Jam,Motorcycle,Metropolitan,220,Apparel,21.0,Night,Friday,Weekday,10.0,14.15,0,Long,1,Good
umpb965747666,30,4.6,11.006686,76.951736,11.076686,77.021736,2022-03-04,21:50:00,22:05:00,Sandstorms,Jam,Scooter,Metropolitan,140,Clothing,21.0,Night,Friday,Weekday,15.0,10.91,0,Long,0,High
rtyk017210790,37,4.6,11.003008,76.97544,11.043008,77.01544,2022-03-03,13:40:00,13:55:00,Stormy,High,Motorcycle,Urban,170,Electronics,13.0,Afternoon,Thursday,Weekday,15.0,6.23,0,Medium,1,High
httb168781713,20,4.5,22.725748,75.898497,22.745748,75.918497,2022-03-26,9:55:00,10:00:00,Cloudy,Low,Scooter,Metropolitan,75,Outdoors,9.0,Morning,Saturday,Weekend,5.0,3.03,0,Short,0,Good
iotj845498675,20,4.6,26.472001,80.354002,26.532001,80.414002,2022-02-15,20:50:00,21:05:00,Cloudy,Jam,Scooter,Metropolitan,130,Apparel,20.0,Evening,Tuesday,Weekday,15.0,8.95,0,Medium,0,High
yqvo896636303,36,4.1,22.311844,73.165081,22.321844,73.175081,2022-03-15,9:50:00,10:05:00,Sandstorms,Low,Motorcycle,Urban,130,Home,9.0,Morning,Tuesday,Weekday,15.0,1.51,0,Short,0,Good
bfvg566648568,36,4.4,12.972793,80.249982,13.012793,80.289982,2022-03-03,15:55:00,16:05:00,Stormy,Medium,Scooter,Metropolitan,160,Jewelry,15.0,Afternoon,Thursday,Weekday,10.0,6.21,0,Medium,0,Good
fpxh795357266,28,4.7,13.066762,80.251865,13.176762,80.361865,2022-03-25,18:45:00,18:55:00,Stormy,Medium,Scooter,Urban,75,Home,18.0,Evening,Friday,Weekday,10.0,17.07,0,Very Long,0,High
ecmf231248943,21,4.4,12.310972,76.659264,12.320972,76.669264,2022-03-05,10:40:00,10:50:00,Stormy,Low,Motorcycle,Urban,95,Jewelry,10.0,Morning,Saturday,Weekend,10.0,1.55,0,Short,0,Good
jfvu606778954,27,4.7,13.029198,77.570997,13.069198,77.610997,2022-04-01,14:45:00,14:50:00,Sunny,High,Motorcycle,Metropolitan,60,Toys,14.0,Afternoon,Friday,Weekday,5.0,6.21,0,Medium,0,High
hwwy040663219,25,4.7,22.527893,88.368628,22.547893,88.388628,2022-02-15,11:50:00,11:55:00,Stormy,High,Motorcycle,Urban,95,Cosmetics,11.0,Morning,Tuesday,Weekday,5.0,3.03,0,Short,0,High
wyaj282655152,28,4.9,26.88842,75.800689,26.95842,75.870689,2022-03-16,23:10:00,23:15:00,Stormy,Low,Scooter,Metropolitan,65,Pet Supplies,23.0,Night,Wednesday,Weekday,5.0,10.43,0,Long,0,High
jnnx403256644,36,4.9,21.173493,72.801953,21.303493,72.931953,2022-03-06,20:40:00,20:50:00,Windy,Jam,Scooter,Metropolitan,135,Kitchen,20.0,Evening,Sunday,Weekend,10.0,19.76,0,Very Long,0,High
udty809182432,39,4.6,0.0,0.0,0.04,0.04,2022-03-13,16:40:00,16:45:00,Sandstorms,Medium,Scooter,Urban,150,Shoes,16.0,Afternoon,Sunday,Weekend,5.0,6.29,0,Medium,0,High
teks503233571,21,4.6,21.17106,72.789292,21.20106,72.819292,2022-03-03,23:20:00,23:25:00,Cloudy,Low,Scooter,Metropolitan,90,Cosmetics,23.0,Night,Thursday,Weekday,5.0,4.56,0,Short,0,High
kenn109422916,37,3.9,19.176269,72.836721,19.256269,72.916721,2022-03-27,22:40:00,22:45:00,Cloudy,Low,Motorcycle,Metropolitan,175,Jewelry,22.0,Night,Sunday,Weekend,5.0,12.23,0,Long,1,Average
oqhw899654135,34,5.0,17.426228,78.407495,17.446228,78.427495,2022-03-01,12:00:00,12:15:00,Sandstorms,High,Motorcycle,Metropolitan,205,Shoes,12.0,Afternoon,Tuesday,Weekday,15.0,3.07,0,Short,1,High
itab303181544,39,4.7,18.56245,73.916619,18.62245,73.976619,2022-03-28,22:35:00,22:40:00,Sunny,Low,Motorcycle,Metropolitan,95,Sports,22.0,Night,Monday,Weekday,5.0,9.19,0,Medium,0,High
modl947774694,26,4.6,12.297954,76.665169,12.327954,76.695169,2022-03-01,22:55:00,23:00:00,Sandstorms,Low,Scooter,Urban,65,Clothing,22.0,Night,Tuesday,Weekday,5.0,4.66,0,Short,0,High
qyap763385968,31,4.7,23.416792,85.316842,23.486792,85.386842,2022-04-04,17:55:00,18:00:00,Sunny,Medium,Motorcycle,Urban,145,Pet Supplies,17.0,Evening,Monday,Weekday,5.0,10.56,0,Long,0,High
lhlj460195928,23,4.9,0.0,0.0,0.13,0.13,2022-02-16,20:25:00,20:30:00,Sunny,Jam,Scooter,Metropolitan,70,Outdoors,20.0,Evening,Wednesday,Weekday,5.0,20.44,0,Very Long,0,High
ewyy484632527,20,4.2,21.173493,72.801953,21.203493,72.831953,2022-03-07,23:55:00,0:10:00,Sandstorms,Low,Motorcycle,Metropolitan,135,Pet Supplies,23.0,Night,Monday,Weekday,,4.56,0,Short,0,Good
sxio713324366,36,4.7,11.016298,76.972076,11.076298,77.032076,2022-04-03,20:10:00,20:20:00,Fog,Jam,Motorcycle,Metropolitan,160,Books,20.0,Evening,Sunday,Weekend,10.0,9.35,0,Medium,0,High
yjno172472163,34,4.6,19.131141,72.813074,19.181141,72.863074,2022-03-15,21:10:00,21:15:00,Sunny,Jam,Van,Urban,115,Clothing,21.0,Night,Tuesday,Weekday,5.0,7.65,0,Medium,0,High
esvw818753811,29,5.0,11.006686,76.951736,11.066686,77.011736,2022-03-13,21:25:00,21:35:00,Sandstorms,Jam,Motorcycle,Metropolitan,195,Jewelry,21.0,Night,Sunday,Weekend,10.0,9.35,0,Medium,1,High
ders107664960,39,4.9,17.438263,78.397865,17.468263,78.427865,2022-03-19,17:55:00,18:00:00,Cloudy,Medium,Scooter,Metropolitan,80,Clothing,17.0,Evening,Saturday,Weekend,5.0,4.61,0,Short,0,High
rmaa369614978,25,4.7,22.725835,75.887648,22.855835,76.017648,2022-04-06,22:10:00,22:15:00,Windy,Low,Scooter,Metropolitan,90,Jewelry,22.0,Night,Wednesday,Weekday,5.0,19.66,0,Very Long,0,High
reoy770414560,21,4.9,30.914057,75.83982,30.924057,75.84982,2022-02-11,10:50:00,11:05:00,Cloudy,Low,Motorcycle,Metropolitan,80,Outdoors,10.0,Morning,Friday,Weekday,15.0,1.47,0,Short,0,High
uypd286471563,38,4.7,12.316967,76.603067,12.326967,76.613067,2022-04-03,11:30:00,11:40:00,Windy,High,Scooter,Metropolitan,170,Shoes,11.0,Morning,Sunday,Weekend,10.0,1.55,0,Short,1,High
shwr193437693,30,4.7,17.41233,78.449654,17.50233,78.539654,2022-03-20,23:25:00,23:30:00,Sandstorms,Low,Scooter,Metropolitan,105,Sports,23.0,Night,Sunday,Weekend,5.0,13.83,0,Long,0,High
wmqz698436026,23,4.6,17.438263,78.397865,17.458263,78.417865,2022-03-05,11:25:00,11:30:00,Cloudy,High,Motorcycle,Metropolitan,110,Pet Supplies,11.0,Morning,Saturday,Weekend,5.0,3.07,0,Short,0,High
gfss128000069,35,4.8,19.120083,72.907385,19.170083,72.957385,2022-04-03,17:40:00,17:55:00,Stormy,Medium,Motorcycle,Urban,150,Books,17.0,Evening,Sunday,Weekend,15.0,7.65,0,Medium,0,High
hcir495835518,23,4.9,21.160522,72.771477,21.210522,72.821477,2022-03-15,20:45:00,20:50:00,Fog,Jam,Scooter,Urban,24,Grocery,20.0,Evening,Tuesday,Weekday,5.0,7.6,0,Medium,0,High
usqe160874595,28,4.3,12.311072,76.654878,12.421072,76.764878,2022-03-23,21:10:00,21:20:00,Cloudy,Jam,Motorcycle,Metropolitan,155,Electronics,21.0,Night,Wednesday,Weekday,10.0,17.1,0,Very Long,0,Good
xpbm902755034,23,5.0,13.026286,80.275235,13.086286,80.335235,2022-03-15,19:50:00,20:05:00,Sandstorms,Jam,Motorcycle,Metropolitan,160,Snacks,19.0,Evening,Tuesday,Weekday,15.0,9.31,0,Medium,0,High
ajeh185979428,24,4.4,15.303897,73.914336,15.413897,74.024336,2022-02-14,19:50:00,19:55:00,Cloudy,Jam,Motorcycle,Metropolitan,195,Cosmetics,19.0,Evening,Monday,Weekday,5.0,16.99,0,Very Long,1,Good
jnqv040228572,37,4.3,22.753659,75.903365,22.763659,75.913365,2022-03-28,9:20:00,9:30:00,Stormy,Low,Motorcycle,Metropolitan,135,Jewelry,9.0,Morning,Monday,Weekday,10.0,1.51,0,Short,0,Good
qlvo577174309,21,5.0,19.12663,72.829976,19.17663,72.879976,2022-03-21,23:25:00,23:40:00,Cloudy,Low,Motorcycle,Metropolitan,55,Cosmetics,23.0,Night,Monday,Weekday,15.0,7.65,0,Medium,0,High
bejg701450481,29,4.6,18.593481,73.785901,18.623481,73.815901,2022-03-26,18:45:00,19:00:00,Sunny,Medium,Motorcycle,Metropolitan,75,Cosmetics,18.0,Evening,Saturday,Weekend,15.0,4.6,0,Short,0,High
peco665545160,24,4.9,22.74806,75.8934,22.80806,75.9534,2022-03-03,18:40:00,18:45:00,Fog,Medium,Motorcycle,Metropolitan,130,Books,18.0,Evening,Thursday,Weekday,5.0,9.07,0,Medium,0,High
gspi543450980,23,2.5,11.001753,76.986241,11.071753,77.056241,2022-03-08,23:55:00,0:00:00,Sunny,Low,Scooter,Metropolitan,175,Snacks,23.0,Night,Tuesday,Weekday,,10.91,0,Long,1,Low
nquz879254311,31,4.5,12.914264,77.6784,13.024264,77.7884,2022-03-02,22:40:00,22:45:00,Windy,Low,Motorcycle,Metropolitan,125,Home,22.0,Night,Wednesday,Weekday,5.0,17.08,0,Very Long,0,Good
xhtu690992540,25,4.6,23.351489,85.324253,23.481489,85.454253,2022-03-23,18:45:00,18:50:00,Sandstorms,Medium,Motorcycle,Metropolitan,140,Outdoors,18.0,Evening,Wednesday,Weekday,5.0,19.62,0,Very Long,0,High
pixl821491290,27,4.2,0.0,0.0,0.02,0.02,2022-02-13,8:10:00,8:25:00,Stormy,Low,Motorcycle,Metropolitan,120,Snacks,8.0,Morning,Sunday,Weekend,15.0,3.15,0,Short,0,Good
lhsq639452193,24,4.8,12.979096,77.640625,13.109096,77.770625,2022-03-02,17:30:00,17:45:00,Sunny,Medium,Motorcycle,Urban,70,Apparel,17.0,Evening,Wednesday,Weekday,15.0,20.18,0,Very Long,0,High
ziuj613624229,33,4.6,23.214459,77.434976,23.244459,77.464976,2022-02-17,21:25:00,21:35:00,Stormy,Jam,Scooter,Metropolitan,165,Apparel,21.0,Night,Thursday,Weekday,10.0,4.53,0,Short,1,High
smmk414587538,21,4.9,26.474133,80.3481,26.504133,80.3781,2022-02-17,22:10:00,22:15:00,Cloudy,Low,Motorcycle,Metropolitan,95,Sports,22.0,Night,Thursday,Weekday,5.0,4.48,0,Short,0,High
gzvi252428225,36,4.4,22.725748,75.898497,22.805747,75.978497,2022-03-06,17:45:00,17:50:00,Stormy,Medium,Scooter,Other,165,Kitchen,17.0,Evening,Sunday,Weekend,5.0,12.1,0,Long,1,Good
vtcx290939484,24,4.7,0.0,0.0,0.13,0.13,2022-03-16,23:45:00,23:50:00,Fog,Low,Scooter,Metropolitan,130,Pet Supplies,23.0,Night,Wednesday,Weekday,5.0,20.44,0,Very Long,0,High
euav148834611,28,4.9,21.157735,72.768778,21.267735,72.878778,2022-03-29,18:35:00,18:40:00,Fog,Medium,Van,Metropolitan,185,Clothing,18.0,Evening,Tuesday,Weekday,5.0,16.72,0,Very Long,1,High
kwjf612381317,25,4.9,0.0,0.0,0.13,0.13,2022-03-02,17:15:00,17:25:00,Stormy,Medium,Motorcycle,Urban,130,Kitchen,17.0,Evening,Wednesday,Weekday,10.0,20.44,0,Very Long,0,High
vctg559417762,31,4.3,19.121999,72.908493,19.161999,72.948493,2022-03-05,12:10:00,12:20:00,Stormy,High,Motorcycle,Metropolitan,165,Apparel,12.0,Afternoon,Saturday,Weekend,10.0,6.12,0,Medium,1,Good
lwmh799849312,34,4.7,26.905287,75.794592,27.035287,75.924592,2022-03-27,22:30:00,22:35:00,Stormy,Low,Motorcycle,Metropolitan,110,Clothing,22.0,Night,Sunday,Weekend,5.0,19.36,0,Very Long,0,High
hkdp376321249,27,4.7,13.029198,77.570997,13.099198,77.640997,2022-04-04,20:25:00,20:40:00,Sandstorms,Jam,Scooter,Metropolitan,140,Kitchen,20.0,Evening,Monday,Weekday,15.0,10.87,0,Long,0,High
ipak460307269,30,4.5,17.429585,78.392621,17.449585,78.412621,2022-03-07,10:00:00,10:05:00,Sunny,Low,Motorcycle,Metropolitan,120,Toys,10.0,Morning,Monday,Weekday,5.0,3.07,0,Short,0,Good
kfcm664612462,20,4.8,0.0,0.0,0.01,0.01,2022-02-13,10:00:00,10:15:00,Sunny,Low,Motorcycle,Urban,15,Grocery,10.0,Morning,Sunday,Weekend,15.0,1.57,0,Short,0,High
gplv691721012,33,4.0,25.449659,81.839744,25.499659,81.889744,2022-02-13,21:55:00,22:10:00,Windy,Jam,Motorcycle,Metropolitan,235,Apparel,21.0,Night,Sunday,Weekend,15.0,7.49,0,Medium,1,Average
