order_id,agent_age,agent_rating,store_latitude,store_longitude,drop_latitude,drop_longitude,order_date,order_time,pickup_time,weather,traffic,vehicle,area,delivery_time,category,order_day,order_month,is_weekend,order_hour,pickup_delay_mins,distance_km,distance_issue_flag,distance_category,peak_hour_flag,rating_group,slow_delivery_flag
zsrp347926577,22,5.0,22.727021,75.884167,22.737021,75.894167,2022-03-07,9:45:00,10:00:00,Cloudy,Low,Motorcycle,Metropolitian,17,Grocery,Monday,3,False,9.0,15.0,1.51,0,Short,Non-Peak Hour,High Rating,0
yiul268240549,21,4.6,19.22384,72.841347,19.26384,72.881347,2022-03-01,12:50:00,13:05:00,Sunny,High,Scooter,Metropolitian,75,Skincare,Tuesday,3,False,12.0,15.0,6.12,0,Medium,Non-Peak Hour,Medium Rating,0
qajc567646956,50,4.7,-12.3085,-76.665808,12.3985,76.755808,2022-03-12,NaN,17:45:00,Unknown,Unknown,Van,Metropolitian,200,Toys,Saturday,3,True,,,17129.33,1,Distance Issue,Unknown,Medium Rating,1
gjuu526272060,23,4.9,23.416792,85.316842,23.486792,85.386842,2022-03-02,21:35:00,21:50:00,Fog,Jam,Motorcycle,Metropolitian,215,Sports,Wednesday,3,False,21.0,15.0,10.56,0,Long,Peak Hour,High Rating,1
udnc532488695,35,4.7,21.186884,72.793616,21.226884,72.833616,2022-03-17,15:45:00,16:00:00,Fog,Medium,Van,Metropolitian,80,Electronics,Thursday,3,False,15.0,15.0,6.08,0,Medium,Non-Peak Hour,Medium Rating,0
mkik280782043,38,4.8,0.0,0.0,0.03,0.03,2022-03-28,22:45:00,23:00:00,Cloudy,Low,Scooter,Metropolitian,90,Cosmetics,Monday,3,False,22.0,15.0,4.72,0,Short,Peak Hour,High Rating,0
jswx640305411,20,4.4,12.935662,77.61413,12.965662,77.64413,2022-03-24,20:55:00,21:05:00,Fog,Jam,Scooter,Metropolitian,160,Kitchen,Thursday,3,False,20.0,10.0,4.66,0,Short,Peak Hour,Low Rating,0
gqvk660160664,21,4.9,21.149569,72.772697,21.189569,72.812697,2022-03-15,14:55:00,15:05:00,Stormy,High,Motorcycle,Metropolitian,120,Electronics,Tuesday,3,False,14.0,10.0,6.08,0,Medium,Non-Peak Hour,High Rating,0
rbtg590616239,31,4.3,22.547186,88.35068,22.627185,88.43068,2022-02-16,17:55:00,18:00:00,Stormy,Medium,Motorcycle,Metropolitian,185,Apparel,Wednesday,2,False,17.0,5.0,12.11,0,Long,Peak Hour,Low Rating,1
iryy859887329,33,4.6,12.978453,77.643685,13.068453,77.733685,2022-03-25,23:35:00,23:50:00,Cloudy,Low,Motorcycle,Metropolitian,130,Apparel,Friday,3,False,23.0,15.0,13.97,0,Long,Non-Peak Hour,Medium Rating,0
eygg144930057,37,4.7,21.175104,72.804342,21.255104,72.884342,2022-03-10,23:00:00,23:10:00,Cloudy,Low,Scooter,Metropolitian,135,Electronics,Thursday,3,False,23.0,10.0,12.16,0,Long,Non-Peak Hour,Medium Rating,0
pjcs430864545,32,4.7,26.913726,75.75282,26.933726,75.77282,2022-03-01,9:15:00,9:20:00,Cloudy,Low,Motorcycle,Metropolitian,100,Shoes,Tuesday,3,False,9.0,5.0,2.98,0,Short,Non-Peak Hour,Medium Rating,0
rsby088079838,33,5.0,18.53408,73.89852,18.56408,73.92852,2022-03-30,18:35:00,18:40:00,Windy,Medium,Van,Metropolitian,140,Shoes,Wednesday,3,False,18.0,5.0,4.6,0,Short,Peak Hour,High Rating,0
iztj140276840,27,4.5,22.745049,75.892471,22.755049,75.902471,2022-03-17,10:20:00,10:30:00,Fog,Low,Motorcycle,Urban,60,Home,Thursday,3,False,10.0,10.0,1.51,0,Short,Non-Peak Hour,Medium Rating,0
ksaj162975619,33,3.5,12.323225,76.630028,12.453225,76.760028,2022-03-18,20:30:00,20:35:00,Sandstorms,Jam,Scooter,Metropolitian,205,Apparel,Friday,3,False,20.0,5.0,20.21,0,Very Long,Peak Hour,Low Rating,1
upny296813156,23,4.9,12.3085,76.665808,12.3285,76.685808,2022-03-11,9:10:00,9:20:00,Fog,Low,Van,Metropolitian,50,Apparel,Friday,3,False,9.0,10.0,3.11,0,Short,Non-Peak Hour,High Rating,0
nhfe931384684,25,4.9,12.934365,77.616155,12.974365,77.656155,2022-03-26,13:15:00,13:20:00,Stormy,High,Scooter,Metropolitian,75,Outdoors,Saturday,3,True,13.0,5.0,6.21,0,Medium,Non-Peak Hour,High Rating,0
ucff226844457,27,4.7,11.025083,77.015393,11.135083,77.125393,2022-03-27,22:25:00,22:35:00,Fog,Low,Scooter,Metropolitian,110,Books,Sunday,3,True,22.0,10.0,17.14,0,Very Long,Peak Hour,Medium Rating,0
wqjp499955776,37,4.2,30.346994,78.062543,30.426994,78.142543,2022-02-14,19:30:00,19:45:00,Fog,Jam,Motorcycle,Metropolitian,225,Apparel,Monday,2,False,19.0,15.0,11.75,0,Long,Peak Hour,Low Rating,1
xzga985143910,28,4.0,15.5696,73.742294,15.5996,73.772294,2022-02-13,21:10:00,21:15:00,Stormy,Jam,Motorcycle,Metropolitian,180,Apparel,Sunday,2,True,21.0,5.0,4.63,0,Short,Peak Hour,Low Rating,1
ayzc252003024,29,4.3,25.457687,81.835585,25.517687,81.895585,2022-02-13,23:55:00,0:05:00,Windy,Low,Motorcycle,Metropolitian,125,Shoes,Sunday,2,True,23.0,,8.99,0,Medium,Non-Peak Hour,Low Rating,0
hhge169760875,38,4.2,12.299524,76.64262,12.319524,76.66262,2022-03-24,8:25:00,8:30:00,Stormy,Low,Motorcycle,Urban,105,Shoes,Thursday,3,False,8.0,5.0,3.11,0,Short,Non-Peak Hour,Low Rating,0
xudr278778752,36,3.9,17.410371,78.437225,17.490371,78.517225,2022-03-16,20:15:00,20:30:00,Sunny,Jam,Motorcycle,Metropolitian,160,Skincare,Wednesday,3,False,20.0,15.0,12.29,0,Long,Peak Hour,Low Rating,0
vfpg600706202,25,4.6,0.0,0.0,0.09,0.09,2022-03-02,18:45:00,19:00:00,Sandstorms,Medium,Motorcycle,Metropolitian,160,Jewelry,Wednesday,3,False,18.0,15.0,14.15,0,Long,Peak Hour,Medium Rating,0
khyz367783530,33,4.6,22.761593,75.886362,22.851593,75.976362,2022-03-18,18:15:00,18:20:00,Windy,Medium,Motorcycle,Metropolitian,130,Outdoors,Friday,3,False,18.0,5.0,13.61,0,Long,Peak Hour,Medium Rating,0
brue718118422,22,4.8,26.913987,75.752891,26.943987,75.782891,2022-03-19,23:30:00,23:40:00,Cloudy,Low,Scooter,Metropolitian,10,Grocery,Saturday,3,True,23.0,10.0,4.47,0,Short,Non-Peak Hour,High Rating,0
qwje998601640,31,4.4,22.727021,75.884167,22.797021,75.954167,2022-03-23,21:30:00,21:35:00,Stormy,Jam,Motorcycle,Metropolitian,235,Shoes,Wednesday,3,False,21.0,5.0,10.59,0,Long,Peak Hour,Low Rating,1
rqhj957058116,35,4.6,19.207222,72.972281,19.257222,73.022281,2022-04-03,17:15:00,17:25:00,Sandstorms,Medium,Motorcycle,Metropolitian,135,Kitchen,Sunday,4,True,17.0,10.0,7.65,0,Medium,Peak Hour,Medium Rating,0
qhxc551016457,25,4.8,18.927584,72.832585,19.057584,72.962585,2022-03-08,17:10:00,17:20:00,Fog,Medium,Scooter,Metropolitian,170,Snacks,Tuesday,3,False,17.0,10.0,19.89,0,Very Long,Peak Hour,High Rating,1
wbik368266450,35,4.8,12.914264,77.6784,13.044264,77.8084,2022-03-02,17:10:00,17:25:00,Windy,Medium,Motorcycle,Metropolitian,150,Cosmetics,Wednesday,3,False,17.0,15.0,20.18,0,Very Long,Peak Hour,High Rating,0
cerf756117009,29,2.6,0.0,0.0,0.08,0.08,2022-03-20,23:45:00,23:55:00,Sunny,Low,Van,Metropolitian,195,Home,Sunday,3,True,23.0,10.0,12.58,0,Long,Non-Peak Hour,Low Rating,1
vtmz084988413,36,5.0,21.17106,72.789292,21.21106,72.829292,2022-04-05,16:15:00,16:20:00,Fog,Medium,Motorcycle,Metropolitian,125,Pet Supplies,Tuesday,4,False,16.0,5.0,6.08,0,Medium,Non-Peak Hour,High Rating,0
wdto878711700,38,4.4,19.207222,72.972281,19.277222,73.042281,2022-03-25,21:25:00,21:40:00,Sandstorms,Jam,Scooter,Metropolitian,170,Outdoors,Friday,3,False,21.0,15.0,10.7,0,Long,Peak Hour,Low Rating,1
uusf832666739,36,4.0,11.022298,76.998349,11.032298,77.008349,2022-03-07,8:25:00,8:35:00,Sandstorms,Low,Motorcycle,Metropolitian,140,Skincare,Monday,3,False,8.0,10.0,1.56,0,Short,Non-Peak Hour,Low Rating,0
gout160223779,36,4.7,0.0,0.0,0.03,0.03,2022-04-05,23:40:00,23:45:00,Fog,Low,Scooter,Urban,85,Kitchen,Tuesday,4,False,23.0,5.0,4.72,0,Short,Non-Peak Hour,Medium Rating,0
lesj712107661,24,4.7,21.157735,72.768778,21.197735,72.808778,2022-03-11,15:50:00,16:05:00,Stormy,Medium,Motorcycle,Metropolitian,135,Books,Friday,3,False,15.0,15.0,6.08,0,Medium,Non-Peak Hour,Medium Rating,0
eqia359538893,29,4.8,22.310237,73.158921,22.370237,73.218921,2022-03-21,18:35:00,18:50:00,Cloudy,Medium,Scooter,Metropolitian,80,Kitchen,Monday,3,False,18.0,15.0,9.09,0,Medium,Peak Hour,High Rating,0
puwq063279771,37,4.8,23.232357,77.429989,23.242357,77.439989,2022-02-11,10:50:00,11:05:00,Windy,Low,Motorcycle,Metropolitian,115,Skincare,Friday,2,False,10.0,15.0,1.51,0,Short,Non-Peak Hour,High Rating,0
akun784958117,26,3.7,0.0,0.0,0.04,0.04,2022-03-11,13:45:00,13:50:00,Sunny,High,Motorcycle,Metropolitian,51,Grocery,Friday,3,False,13.0,5.0,6.29,0,Medium,Non-Peak Hour,Low Rating,0
hvwp721665469,22,4.5,26.891191,75.802083,26.901191,75.812083,2022-03-13,11:35:00,11:50:00,Windy,High,Scooter,Urban,135,Kitchen,Sunday,3,True,11.0,15.0,1.49,0,Short,Non-Peak Hour,Medium Rating,0
espf679144925,38,3.9,0.0,0.0,0.08,0.08,2022-03-31,19:10:00,19:20:00,Windy,Jam,Motorcycle,Metropolitian,205,Jewelry,Thursday,3,False,19.0,10.0,12.58,0,Long,Peak Hour,Low Rating,1
jysz874506475,34,5.0,23.416792,85.316842,23.456792,85.356842,2022-03-03,12:45:00,12:55:00,Fog,High,Motorcycle,Metropolitian,145,Books,Thursday,3,False,12.0,10.0,6.04,0,Medium,Non-Peak Hour,High Rating,0
edey635831085,35,4.8,21.157735,72.768778,21.197735,72.808778,2022-04-03,15:30:00,15:40:00,Sunny,Medium,Van,Metropolitian,18,Grocery,Sunday,4,True,15.0,10.0,6.08,0,Medium,Non-Peak Hour,High Rating,0
ejhs586324590,33,4.5,19.003517,72.82765,19.033517,72.85765,2022-03-17,17:20:00,17:30:00,Stormy,Medium,Scooter,Metropolitian,26,Grocery,Thursday,3,False,17.0,10.0,4.59,0,Short,Peak Hour,Medium Rating,0
pzcw680026931,39,4.8,22.695207,75.866059,22.705207,75.876059,2022-03-13,8:40:00,8:45:00,Cloudy,Low,Scooter,Urban,75,Toys,Sunday,3,True,8.0,5.0,1.51,0,Short,Non-Peak Hour,High Rating,0
fjed048612952,26,4.6,13.054347,80.257221,13.074347,80.277221,2022-03-13,10:25:00,10:40:00,Cloudy,Low,Motorcycle,Metropolitian,19,Grocery,Sunday,3,True,10.0,15.0,3.1,0,Short,Non-Peak Hour,Medium Rating,0
iefm688119007,35,5.0,12.311072,76.654878,12.351072,76.694878,2022-03-30,14:25:00,14:35:00,Fog,High,Van,Metropolitian,130,Sports,Wednesday,3,False,14.0,10.0,6.22,0,Medium,Non-Peak Hour,High Rating,0
tphb121346279,31,3.6,22.761593,75.886362,22.841593,75.966362,2022-03-29,21:55:00,22:05:00,Stormy,Jam,Motorcycle,Urban,210,Snacks,Tuesday,3,False,21.0,10.0,12.1,0,Long,Peak Hour,Low Rating,1
tiqk247290295,26,4.3,23.233219,77.433571,23.363219,77.563571,2022-02-12,18:45:00,18:55:00,Fog,Medium,Scooter,Metropolitian,165,Home,Saturday,2,True,18.0,10.0,19.63,0,Very Long,Peak Hour,Low Rating,1
aopb994077662,36,4.6,19.875337,75.316722,19.985337,75.426722,2022-02-18,17:20:00,17:25:00,Fog,Medium,Motorcycle,Metropolitian,235,Cosmetics,Friday,2,False,17.0,5.0,16.79,0,Very Long,Peak Hour,Medium Rating,1
rrhx890295266,34,4.9,18.533811,73.899315,18.543811,73.909315,2022-03-24,9:10:00,9:15:00,Fog,Low,Scooter,Metropolitian,75,Home,Thursday,3,False,9.0,5.0,1.53,0,Short,Non-Peak Hour,High Rating,0
cvep763595614,26,4.9,12.975377,77.696664,13.005377,77.726664,2022-03-19,23:20:00,23:35:00,Cloudy,Low,Scooter,Metropolitian,90,Books,Saturday,3,True,23.0,15.0,4.66,0,Short,Non-Peak Hour,High Rating,0
vrvr900952813,25,4.3,11.001753,76.986241,11.111753,77.096241,2022-03-12,21:40:00,21:45:00,Cloudy,Jam,Motorcycle,Metropolitian,170,Toys,Saturday,3,True,21.0,5.0,17.14,0,Very Long,Peak Hour,Low Rating,1
qjgc310427054,32,4.3,13.026286,80.275235,13.106286,80.355235,2022-04-04,19:15:00,19:30:00,Stormy,Jam,Motorcycle,Urban,195,Pet Supplies,Monday,4,False,19.0,15.0,12.42,0,Long,Peak Hour,Low Rating,1
ahfd911549510,20,4.4,19.065838,72.832658,19.135838,72.902658,2022-04-02,17:55:00,18:10:00,Cloudy,Medium,Scooter,Metropolitian,160,Toys,Saturday,4,True,17.0,15.0,10.71,0,Long,Peak Hour,Low Rating,0
cmoo306663217,31,4.0,23.333017,85.3172,23.343017,85.3272,2022-04-01,9:40:00,9:50:00,Windy,Low,Motorcycle,Metropolitian,130,Shoes,Friday,4,False,9.0,10.0,1.51,0,Short,Non-Peak Hour,Low Rating,0
xihl149806855,34,4.8,13.086438,80.220672,13.166438,80.300672,2022-03-04,19:10:00,19:15:00,Fog,Jam,Motorcycle,Metropolitian,200,Jewelry,Friday,3,False,19.0,5.0,12.42,0,Long,Peak Hour,High Rating,1
easf246767103,23,4.6,19.207222,72.972281,19.237222,73.002281,2022-04-03,21:10:00,21:15:00,Windy,Jam,Scooter,Urban,140,Home,Sunday,4,True,21.0,5.0,4.59,0,Short,Peak Hour,Medium Rating,0
vcqo701376947,20,5.0,19.091458,72.827808,19.151458,72.887808,2022-03-26,18:35:00,18:45:00,Windy,Medium,Motorcycle,Metropolitian,85,Sports,Saturday,3,True,18.0,10.0,9.18,0,Medium,Peak Hour,High Rating,0
jpon309725099,24,4.6,11.022169,76.999594,11.102169,77.079594,2022-03-08,21:40:00,21:55:00,Windy,Jam,Van,Metropolitian,125,Books,Tuesday,3,False,21.0,15.0,12.46,0,Long,Peak Hour,Medium Rating,0
gixv743084072,35,4.7,21.17106,72.789292,21.30106,72.919292,2022-03-08,23:55:00,0:10:00,Stormy,Low,Scooter,Metropolitian,85,Cosmetics,Tuesday,3,False,23.0,,19.76,0,Very Long,Non-Peak Hour,Medium Rating,0
cybw821456162,21,4.7,0.0,0.0,0.11,0.11,2022-03-25,23:10:00,23:15:00,Fog,Low,Motorcycle,Urban,110,Shoes,Friday,3,False,23.0,5.0,17.3,0,Very Long,Non-Peak Hour,Medium Rating,0
wkwp063771193,27,4.9,12.906229,77.596791,12.986229,77.676791,2022-03-25,22:15:00,22:30:00,Sandstorms,Low,Scooter,Metropolitian,85,Books,Friday,3,False,22.0,15.0,12.42,0,Long,Peak Hour,High Rating,0
bjoo824605358,15,1.0,-13.049645,-80.242268,13.129645,80.322268,2022-03-08,NaN,23:05:00,Unknown,Unknown,Bicycle,Metropolitian,125,Home,Tuesday,3,False,,,17910.62,1,Distance Issue,Unknown,Low Rating,0
yjqp355296528,38,4.6,0.0,0.0,0.05,0.05,2022-03-11,22:25:00,22:40:00,Windy,Low,Scooter,Metropolitian,110,Electronics,Friday,3,False,22.0,15.0,7.86,0,Medium,Peak Hour,Medium Rating,0
yqxt974678145,38,4.8,30.342509,78.061187,30.382509,78.101187,2022-02-13,13:30:00,13:35:00,Sunny,High,Scooter,Metropolitian,95,Sports,Sunday,2,True,13.0,5.0,5.87,0,Medium,Non-Peak Hour,High Rating,0
zuwf521127694,29,5.0,23.371292,85.327872,23.481292,85.437872,2022-03-14,23:45:00,0:00:00,Sunny,Low,Scooter,Urban,125,Cosmetics,Monday,3,False,23.0,,16.6,0,Very Long,Non-Peak Hour,High Rating,0
wfyq896401382,33,4.8,22.725835,75.887648,22.755835,75.917648,2022-04-03,19:15:00,19:20:00,Sandstorms,Jam,Scooter,Metropolitian,140,Skincare,Sunday,4,True,19.0,5.0,4.54,0,Short,Peak Hour,High Rating,0
rsix873878973,28,4.8,0.0,0.0,0.03,0.03,2022-02-11,23:25:00,23:30:00,Sandstorms,Low,Scooter,Metropolitian,65,Pet Supplies,Friday,2,False,23.0,5.0,4.72,0,Short,Non-Peak Hour,High Rating,0
egfh935254339,31,4.0,17.424114,78.347554,17.504114,78.427554,2022-03-18,21:55:00,22:05:00,Cloudy,Jam,Motorcycle,Metropolitian,215,Shoes,Friday,3,False,21.0,10.0,12.29,0,Long,Peak Hour,Low Rating,1
inbk857381992,20,4.8,18.563934,73.915367,18.573935,73.925367,2022-03-28,11:15:00,11:30:00,Stormy,High,Scooter,Metropolitian,80,Shoes,Monday,3,False,11.0,15.0,1.53,0,Short,Non-Peak Hour,High Rating,0
rpbd922645698,21,4.9,22.761593,75.886362,22.781593,75.906362,2022-03-30,10:30:00,10:40:00,Fog,Low,Motorcycle,Metropolitian,85,Snacks,Wednesday,3,False,10.0,10.0,3.02,0,Short,Non-Peak Hour,High Rating,0
peda439298097,28,4.7,11.016298,76.972076,11.026298,76.982076,2022-03-13,8:25:00,8:30:00,Stormy,Low,Van,Urban,70,Apparel,Sunday,3,True,8.0,5.0,1.56,0,Short,Non-Peak Hour,Medium Rating,0
ling268700182,37,4.8,23.232537,77.429845,23.342537,77.539845,2022-02-18,20:15:00,20:30:00,Fog,Jam,Motorcycle,Metropolitian,225,Shoes,Friday,2,False,20.0,15.0,16.61,0,Very Long,Peak Hour,High Rating,1
dxvh070080851,27,4.5,18.994049,72.825203,19.104049,72.935203,2022-03-23,22:40:00,22:50:00,Cloudy,Low,Motorcycle,Urban,110,Pet Supplies,Wednesday,3,False,22.0,10.0,16.83,0,Very Long,Peak Hour,Medium Rating,0
zpgm706848497,35,4.6,12.934179,77.615797,12.974179,77.655797,2022-03-19,12:25:00,12:40:00,Fog,High,Scooter,Metropolitian,140,Pet Supplies,Saturday,3,True,12.0,15.0,6.21,0,Medium,Non-Peak Hour,Medium Rating,0
ntzc877849393,34,4.8,0.0,0.0,0.05,0.05,2022-02-15,23:30:00,23:40:00,Stormy,Low,Van,Urban,22,Grocery,Tuesday,2,False,23.0,10.0,7.86,0,Medium,Non-Peak Hour,High Rating,0
prdv727648316,35,4.6,12.972793,80.249982,13.032793,80.309982,2022-03-30,21:40:00,21:50:00,Fog,Jam,Motorcycle,Metropolitian,27,Grocery,Wednesday,3,False,21.0,10.0,9.32,0,Medium,Peak Hour,Medium Rating,0
weyl553099754,20,4.6,12.975377,77.696664,13.005377,77.726664,2022-04-05,17:10:00,17:20:00,Fog,Medium,Motorcycle,Metropolitian,145,Clothing,Tuesday,4,False,17.0,10.0,4.66,0,Short,Peak Hour,Medium Rating,0
fptm933157827,30,5.0,19.1813,72.836191,19.2213,72.876191,2022-03-15,13:45:00,13:50:00,Cloudy,High,Motorcycle,Metropolitian,145,Outdoors,Tuesday,3,False,13.0,5.0,6.12,0,Medium,Non-Peak Hour,High Rating,0
butp190069737,26,4.7,0.0,0.0,0.11,0.11,2022-03-02,23:25:00,23:35:00,Fog,Low,Motorcycle,Metropolitian,105,Apparel,Wednesday,3,False,23.0,10.0,17.3,0,Very Long,Non-Peak Hour,Medium Rating,0
ngxr664155927,29,4.9,22.751857,75.866699,22.781857,75.896699,2022-04-03,23:00:00,23:15:00,Cloudy,Low,Scooter,Other,95,Apparel,Sunday,4,True,23.0,15.0,4.54,0,Short,Non-Peak Hour,High Rating,0
lson739331270,22,4.6,0.0,0.0,0.04,0.04,2022-03-24,13:15:00,13:30:00,Cloudy,High,Scooter,Metropolitian,120,Electronics,Thursday,3,False,13.0,15.0,6.29,0,Medium,Non-Peak Hour,Medium Rating,0
gsfw585074190,29,4.8,15.574828,73.766883,15.604828,73.796883,2022-02-13,21:40:00,21:50:00,Sunny,Jam,Scooter,Metropolitian,70,Pet Supplies,Sunday,2,True,21.0,10.0,4.63,0,Short,Peak Hour,High Rating,0
uaas489171519,37,4.2,19.091458,72.827808,19.171458,72.907808,2022-03-25,23:00:00,23:05:00,Cloudy,Low,Scooter,Metropolitian,180,Outdoors,Friday,3,False,23.0,5.0,12.24,0,Long,Non-Peak Hour,Low Rating,1
ezpi702291435,34,5.0,21.149669,72.772629,21.159669,72.782629,2022-03-09,9:00:00,9:10:00,Sunny,Low,Motorcycle,Metropolitian,145,Home,Wednesday,3,False,9.0,10.0,1.52,0,Short,Non-Peak Hour,High Rating,0
jslk477695019,32,4.8,13.064181,80.236442,13.134181,80.306442,2022-04-04,0:00:00,0:05:00,Sandstorms,Low,Van,Metropolitian,115,Toys,Monday,4,False,0.0,5.0,10.87,0,Long,Non-Peak Hour,High Rating,0
cmct755985551,32,4.9,22.745536,75.893106,22.825536,75.973106,2022-03-08,18:40:00,18:55:00,Sunny,Medium,Motorcycle,Metropolitian,135,Cosmetics,Tuesday,3,False,18.0,15.0,12.1,0,Long,Peak Hour,High Rating,0
ndmn995254661,34,4.8,23.214459,77.434976,23.254459,77.474976,2022-02-17,14:00:00,14:05:00,Sunny,High,Motorcycle,Metropolitian,115,Shoes,Thursday,2,False,14.0,5.0,6.04,0,Medium,Non-Peak Hour,High Rating,0
rnzy928375203,36,4.1,23.333017,85.3172,23.463017,85.4472,2022-03-08,18:25:00,18:40:00,Sandstorms,Medium,Motorcycle,Metropolitian,200,Sports,Tuesday,3,False,18.0,15.0,19.62,0,Very Long,Peak Hour,Low Rating,1
gxvx622675251,39,4.4,19.120083,72.907385,19.200083,72.987385,2022-03-10,20:25:00,20:35:00,Stormy,Jam,Motorcycle,Metropolitian,235,Clothing,Thursday,3,False,20.0,10.0,12.24,0,Long,Peak Hour,Low Rating,1
jgrn426710077,30,4.6,17.410371,78.437225,17.480371,78.507225,2022-03-06,18:20:00,18:30:00,Windy,Medium,Motorcycle,Metropolitian,180,Apparel,Sunday,3,True,18.0,10.0,10.76,0,Long,Peak Hour,Medium Rating,1
qbvt235516696,29,4.9,17.451976,78.385883,17.511976,78.445883,2022-04-05,19:15:00,19:25:00,Sunny,Jam,Motorcycle,Urban,80,Sports,Tuesday,4,False,19.0,10.0,9.22,0,Medium,Peak Hour,High Rating,0
foyi806813772,30,3.6,22.760072,75.892574,22.850072,75.982574,2022-03-18,17:30:00,17:35:00,Stormy,Medium,Scooter,Other,160,Snacks,Friday,3,False,17.0,5.0,13.61,0,Long,Peak Hour,Low Rating,0
lruh150657585,35,4.6,12.972161,77.596014,13.012161,77.636014,2022-03-09,13:20:00,13:30:00,Stormy,High,Scooter,Metropolitian,165,Toys,Wednesday,3,False,13.0,10.0,6.21,0,Medium,Non-Peak Hour,Medium Rating,1
ynoz656432111,38,4.6,17.429585,78.392621,17.469585,78.432621,2022-03-05,13:45:00,14:00:00,Sunny,High,Motorcycle,Metropolitian,130,Electronics,Saturday,3,True,13.0,15.0,6.15,0,Medium,Non-Peak Hour,Medium Rating,0
emrq804401921,35,4.8,11.008638,76.984311,11.088638,77.064311,2022-03-10,0:00:00,0:05:00,Stormy,Low,Motorcycle,Metropolitian,75,Books,Thursday,3,False,0.0,5.0,12.46,0,Long,Non-Peak Hour,High Rating,0
yqbt886958953,21,4.8,17.433809,78.386744,17.453809,78.406744,2022-03-09,10:10:00,10:15:00,Cloudy,Low,Motorcycle,Urban,60,Books,Wednesday,3,False,10.0,5.0,3.07,0,Short,Non-Peak Hour,High Rating,0
ymqg623109082,21,4.7,18.546258,73.904337,18.596258,73.954337,2022-03-24,21:00:00,21:05:00,Cloudy,Jam,Scooter,Metropolitian,30,Grocery,Thursday,3,False,21.0,5.0,7.66,0,Medium,Peak Hour,Medium Rating,0
wfyo087136345,28,4.3,22.538731,88.364878,22.628731,88.454878,2022-02-12,20:50:00,21:00:00,Fog,Jam,Van,Metropolitian,215,Toys,Saturday,2,True,20.0,10.0,13.62,0,Long,Peak Hour,Low Rating,1
lfua802948411,20,5.0,26.902908,75.792934,26.992908,75.882934,2022-03-08,21:20:00,21:25:00,Cloudy,Jam,Motorcycle,Metropolitian,240,Kitchen,Tuesday,3,False,21.0,5.0,13.41,0,Long,Peak Hour,High Rating,1
kcjs344909374,25,4.7,22.761593,75.886362,22.771593,75.896362,2022-04-05,11:30:00,11:40:00,Cloudy,High,Motorcycle,Metropolitian,140,Sports,Tuesday,4,False,11.0,10.0,1.51,0,Short,Non-Peak Hour,Medium Rating,0
qoae461475408,26,4.9,0.0,0.0,0.13,0.13,2022-02-12,18:25:00,18:40:00,Sandstorms,Medium,Scooter,Metropolitian,95,Toys,Saturday,2,True,18.0,15.0,20.44,0,Very Long,Peak Hour,High Rating,0
kqpf330430192,31,4.0,12.304569,76.643622,12.374569,76.713622,2022-04-04,18:10:00,18:15:00,Cloudy,Medium,Scooter,Metropolitian,185,Books,Monday,4,False,18.0,5.0,10.88,0,Long,Peak Hour,Low Rating,1
hanc781694452,30,4.0,11.02091,76.940432,11.15091,77.070432,2022-04-04,20:50:00,21:00:00,Fog,Jam,Scooter,Metropolitian,190,Skincare,Monday,4,False,20.0,10.0,20.25,0,Very Long,Peak Hour,Low Rating,1
ovho803627649,23,4.5,17.440827,78.393391,17.510827,78.463391,2022-03-18,19:25:00,19:40:00,Sunny,Jam,Van,Metropolitian,55,Jewelry,Friday,3,False,19.0,15.0,10.76,0,Long,Peak Hour,Medium Rating,0
hmwv208385003,25,4.6,23.359194,85.325447,23.389194,85.355447,2022-03-30,19:50:00,19:55:00,Fog,Jam,Motorcycle,Urban,28,Grocery,Wednesday,3,False,19.0,5.0,4.53,0,Short,Peak Hour,Medium Rating,0
dfad875063065,22,5.0,26.913726,75.75282,26.943726,75.78282,2022-03-15,22:25:00,22:30:00,Sunny,Low,Motorcycle,Metropolitian,70,Jewelry,Tuesday,3,False,22.0,5.0,4.47,0,Short,Peak Hour,High Rating,0
fios515904898,34,3.8,12.981615,80.231598,13.061615,80.311598,2022-04-02,22:20:00,22:25:00,Cloudy,Low,Scooter,Metropolitian,34,Grocery,Saturday,4,True,22.0,5.0,12.42,0,Long,Peak Hour,Low Rating,0
xskb030979578,28,4.9,19.878028,75.317475,19.938028,75.377475,2022-02-13,18:40:00,18:55:00,Cloudy,Medium,Motorcycle,Urban,21,Grocery,Sunday,2,True,18.0,15.0,9.16,0,Medium,Peak Hour,High Rating,0
rsvm880219952,36,5.0,17.483216,78.552111,17.543216,78.612111,2022-03-21,18:50:00,19:00:00,Stormy,Medium,Motorcycle,Metropolitian,150,Pet Supplies,Monday,3,False,18.0,10.0,9.22,0,Medium,Peak Hour,High Rating,0
hjum675339538,25,4.5,26.911378,75.789034,26.961378,75.839034,2022-04-05,18:10:00,18:25:00,Fog,Medium,Motorcycle,Metropolitian,110,Shoes,Tuesday,4,False,18.0,15.0,7.45,0,Medium,Peak Hour,Medium Rating,0
ezek973216665,27,4.8,27.158822,78.045359,27.218822,78.105359,2022-02-11,18:30:00,18:40:00,Cloudy,Medium,Motorcycle,Urban,75,Toys,Friday,2,False,18.0,10.0,8.93,0,Medium,Peak Hour,High Rating,0
