Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Pickup_Delay,Distance_km,Hour,Time_Slot,Delay_Flag
yhli439123530,26,4.2,22.310237,73.158921,22.320237,73.168921,07-03-2022,12:00,12:15,Sunny,High ,motorcycle ,Metropolitian ,215,Jewelry,15.0,1.5697770542332656,12,Afternoon,True
lciu138631807,21,4.7,23.351058,85.325731,23.441058,85.415731,02-03-2022,23:10,23:20,Windy,Low ,motorcycle ,Metropolitian ,65,Kitchen,10.0,14.12799348810664,23,Night,False
lvar543505043,27,4.4,0.0,0.0,0.11,0.11,06-04-2022,21:30,21:45,Fog,Jam ,scooter ,Metropolitian ,180,Snacks,15.0,17.26754759657549,21,Night,True
qfob266952157,23,4.5,19.121999,72.908493,19.191999,72.978493,18-03-2022,18:35,18:45,Stormy,Medium ,motorcycle ,Metropolitian ,140,Home,10.0,10.988439379638436,18,Evening,False
oalu900311433,32,4.1,11.003681,76.975525,11.133681,77.105525,10-03-2022,22:00,22:10,Stormy,Jam ,motorcycle ,Metropolitian ,170,Kitchen,10.0,20.407101705043324,22,Night,True
lsby237868278,33,4.5,9.982834,76.283268,10.012834,76.313268,17-02-2022,18:20,18:30,Windy,Medium ,scooter ,Metropolitian ,28,Grocery,10.0,4.70933116270133,18,Evening,False
hdvg287851996,33,4.6,12.323994,76.626167,12.363994,76.666167,19-03-2022,15:45,16:00,Fog,Medium ,motorcycle ,Metropolitian ,140,Electronics,15.0,6.279108216936966,15,Afternoon,False
vuxk935704009,21,4.8,21.157729,72.768726,21.187729,72.798726,01-03-2022,18:45,18:55,Windy,Medium ,scooter ,Metropolitian ,135,Jewelry,10.0,4.7093311627025845,18,Evening,False
zrjf090835776,24,4.7,26.911378,75.789034,26.931378,75.809034,26-03-2022,09:20,09:25,Cloudy,Low ,scooter ,Metropolitian ,65,Sports,5.0,3.1395541084679253,9,Morning,False
vikw060195104,20,4.6,17.45971,78.368855,17.56971,78.478855,29-03-2022,19:15,19:25,Sunny,Jam ,scooter ,Urban ,95,Pet Supplies,10.0,17.2675475965754,19,Evening,False
uawg557763248,21,4.5,26.471617,80.313564,26.481617,80.323564,13-02-2022,11:40,11:55,Sunny,High ,scooter ,Urban ,60,Electronics,15.0,1.5697770542346596,11,Morning,False
sbyj589857799,36,4.4,27.160934,78.044095,27.250934,78.134095,12-02-2022,19:20,19:30,Windy,Jam ,scooter ,Metropolitian ,175,Pet Supplies,10.0,14.127993488107478,19,Evening,True
kvpu952164936,21,4.1,12.933284,77.615428,12.963284,77.645428,09-03-2022,20:30,20:45,Fog,Jam ,van,Metropolitian ,165,Skincare,15.0,4.709331162702445,20,Evening,True
jhvh864000808,32,4.9,13.058616,80.264151,13.078616,80.284151,30-03-2022,09:20,09:35,Fog,Low ,motorcycle ,Metropolitian ,95,Home,15.0,3.1395541084679253,9,Morning,False
fyzc486123923,25,4.6,26.849596,75.800512,26.859596,75.810512,01-03-2022,09:40,09:45,Cloudy,Low ,motorcycle ,Urban ,95,Outdoors,5.0,1.5697770542346596,9,Morning,False
icjk229874303,20,4.8,23.351058,85.325731,23.401058,85.375731,28-03-2022,21:00,21:10,Windy,Jam ,van,Metropolitian ,145,Clothing,10.0,7.848885271170511,21,Night,False
hmwq700721988,32,4.8,22.751857,75.866699,22.831857,75.946699,20-03-2022,22:50,23:00,Fog,Low ,motorcycle ,Metropolitian ,190,Jewelry,10.0,12.558216433872817,22,Night,True
ocvj749131764,27,4.7,22.745049,75.892471,22.765049,75.912471,26-03-2022,08:15,08:30,Cloudy,Low ,motorcycle ,Metropolitian ,75,Skincare,15.0,3.1395541084679253,8,Morning,False
afvl650547200,38,4.2,12.337978,76.616792,12.427978,76.706792,04-03-2022,17:40,17:45,Fog,Medium ,scooter ,Metropolitian ,175,Kitchen,5.0,14.127993488106362,17,Evening,True
octm154014837,27,4.6,13.044694,80.26147,13.064694,80.28147,05-03-2022,09:45,10:00,Fog,Low ,scooter ,Metropolitian ,60,Books,15.0,3.1395541084679253,9,Morning,False
rgvi514439591,37,4.6,13.049645,80.242268,13.129645,80.322268,12-03-2022,17:55,18:00,Windy,Medium ,van,Metropolitian ,150,Electronics,5.0,12.558216433872957,17,Evening,False
zhvy287888960,24,4.8,13.081878,80.248519,13.161878,80.328519,04-03-2022,23:00,23:10,Windy,Low ,scooter ,Other,50,Clothing,10.0,12.558216433872957,23,Night,False
bvsv436668561,33,4.1,19.1813,72.836191,19.2213,72.876191,03-03-2022,14:45,14:50,Fog,High ,motorcycle ,Metropolitian ,195,Apparel,5.0,6.279108216936966,14,Afternoon,True
xxfu798507198,26,4.3,12.981615,80.231598,13.041615,80.291598,24-03-2022,22:45,22:50,Sandstorms,Low ,motorcycle ,Metropolitian ,135,Snacks,5.0,9.418662325403915,22,Night,False
larm101380738,26,4.6,26.911378,75.789034,27.021378,75.899034,06-04-2022,17:30,17:45,Stormy,Medium ,scooter ,Metropolitian ,130,Pet Supplies,15.0,17.2675475965754,17,Evening,False
jara745884842,20,4.6,18.520016,73.830547,18.600016,73.910547,14-03-2022,20:25,20:40,Windy,Jam ,scooter ,Metropolitian ,115,Outdoors,15.0,12.558216433873095,20,Evening,False
dlmc225906663,23,4.8,21.175975,72.795503,21.305975,72.925503,25-03-2022,19:15,19:30,Fog,Jam ,scooter ,Metropolitian ,160,Skincare,15.0,20.407101705044443,19,Evening,False
duyf061705009,25,4.9,17.422819,78.449578,17.552819,78.579578,29-03-2022,17:15,17:25,Windy,Medium ,scooter ,Other,90,Outdoors,10.0,20.407101705043324,17,Evening,False
qczf702497427,32,5.0,19.875522,75.367127,19.885522,75.377127,17-02-2022,10:15,10:30,Cloudy,Low ,motorcycle ,Urban ,130,Cosmetics,15.0,1.5697770542346596,10,Morning,False
jzac809132494,31,4.6,22.553227,88.353273,22.603227,88.403273,15-02-2022,19:40,19:50,Fog,Jam ,motorcycle ,Metropolitian ,145,Books,10.0,7.848885271170511,19,Evening,False
phwh095102975,34,4.6,0.0,0.0,0.02,0.02,17-02-2022,11:35,11:50,Cloudy,High ,van,Urban ,140,Home,15.0,3.139554108468271,11,Morning,False
fstc299298254,30,4.7,12.939496,77.625999,13.069496,77.755999,14-03-2022,17:15,17:25,Sunny,Medium ,scooter ,Urban ,24,Grocery,10.0,20.407101705044443,17,Evening,False
uamb573010037,24,4.9,23.351489,85.324253,23.381489,85.354253,17-03-2022,18:10,18:15,Sunny,Medium ,van,Metropolitian ,80,Books,5.0,4.709331162702306,18,Evening,False
qfvk406925457,38,3.6,0.0,0.0,0.08,0.08,20-03-2022,21:45,21:50,Stormy,Jam ,scooter ,Metropolitian ,34,Grocery,5.0,12.558216433873085,21,Night,False
mebu767494390,29,4.5,11.003681,76.975525,11.033681,77.005525,01-04-2022,22:45,23:00,Stormy,Low ,scooter ,Other,60,Shoes,15.0,4.709331162702445,22,Night,False
tnow372656153,21,4.6,11.025083,77.015393,11.155083,77.145393,02-04-2022,17:55,18:05,Stormy,Medium ,scooter ,Metropolitian ,140,Pet Supplies,10.0,20.407101705043324,17,Evening,False
vdnf970604299,38,4.0,26.90294,75.793007,26.97294,75.863007,14-03-2022,21:30,21:40,Cloudy,Jam ,scooter ,Metropolitian ,225,Kitchen,10.0,10.988439379638436,21,Night,True
thvj192996698,30,4.8,19.055831,72.833984,19.085831,72.863984,03-04-2022,21:30,21:35,Stormy,Jam ,motorcycle ,Metropolitian ,150,Jewelry,5.0,4.709331162702306,21,Night,False
uaup980411877,31,4.9,30.342509,78.061187,30.472509,78.191187,16-02-2022,18:10,18:15,Fog,Medium ,motorcycle ,Metropolitian ,220,Kitchen,5.0,20.407101705043324,18,Evening,True
wuxj115454778,27,4.7,18.546258,73.904337,18.636258,73.994337,29-03-2022,21:20,21:35,Fog,Jam ,motorcycle ,Metropolitian ,175,Home,15.0,14.127993488107478,21,Night,True
hpjk799474104,30,4.2,25.451517,81.832616,25.521517,81.902616,18-02-2022,19:40,19:50,Sandstorms,Jam ,motorcycle ,Metropolitian ,235,Snacks,10.0,10.988439379638436,19,Evening,True
xcyp912022331,33,4.1,23.355164,85.324097,23.395164,85.364097,24-03-2022,14:35,14:40,Sandstorms,High ,motorcycle ,Metropolitian ,155,Kitchen,5.0,6.279108216937245,14,Afternoon,False
ruqm501446216,37,4.5,11.008638,76.984311,11.038638,77.014311,17-03-2022,17:40,17:55,Fog,Medium ,motorcycle ,Metropolitian ,90,Electronics,15.0,4.7093311627025845,17,Evening,False
emck778704532,39,4.6,13.058616,80.264151,13.138616,80.344151,10-03-2022,21:00,21:10,Cloudy,Jam ,motorcycle ,Metropolitian ,250,Books,10.0,12.558216433872957,21,Night,True
ljgr918856467,26,4.7,22.31279,73.170283,22.34279,73.200283,13-03-2022,17:35,17:40,Cloudy,Medium ,scooter ,Metropolitian ,95,Pet Supplies,5.0,4.7093311627025845,17,Evening,False
vome432714167,36,4.7,18.563934,73.915367,18.623935,73.975367,24-03-2022,20:15,20:25,Sunny,Jam ,motorcycle ,Metropolitian ,90,Skincare,10.0,9.418740814584718,20,Evening,False
bxxr292304298,34,4.5,12.986047,80.218114,13.096047,80.328114,20-03-2022,21:50,21:55,Sandstorms,Jam ,motorcycle ,Metropolitian ,130,Apparel,5.0,17.26754759657554,21,Night,False
afnf863298213,24,4.8,10.028047,76.310019,10.078047,76.360019,13-02-2022,23:40,23:50,Sunny,Low ,motorcycle ,Urban ,80,Pet Supplies,10.0,7.848885271170371,23,Night,False
ulao431972951,24,5.0,12.323194,76.630583,12.343194,76.650583,07-03-2022,08:30,08:45,Cloudy,Low ,motorcycle ,Metropolitian ,75,Sports,15.0,3.1395541084679253,8,Morning,False
chgs735738574,21,4.8,0.0,0.0,0.07,0.07,06-03-2022,21:55,22:05,Windy,Jam ,scooter ,Metropolitian ,90,Skincare,10.0,10.98843937963895,21,Night,False
ezmo350159919,34,4.5,0.0,0.0,0.03,0.03,01-04-2022,20:55,21:00,Sunny,Jam ,motorcycle ,Metropolitian ,120,Cosmetics,5.0,4.709331162702407,20,Evening,False
xjzf010047581,32,4.0,17.422819,78.449578,17.502819,78.529578,10-03-2022,20:20,20:30,Stormy,Jam ,motorcycle ,Metropolitian ,215,Apparel,10.0,12.558216433872817,20,Evening,True
azto283949439,30,4.7,21.173343,72.792731,21.183343,72.802731,03-04-2022,09:45,10:00,Sunny,Low ,van,Urban ,75,Snacks,15.0,1.5697770542335443,9,Morning,False
mrxj000989757,32,4.8,17.41233,78.449654,17.45233,78.489654,01-04-2022,16:15,16:30,Sunny,Medium ,motorcycle ,Metropolitian ,135,Snacks,15.0,6.279108216936966,16,Afternoon,False
ncor492588071,31,4.6,23.371292,85.327872,23.501292,85.457872,14-03-2022,19:35,19:40,Sandstorms,Jam ,van,Urban ,145,Pet Supplies,5.0,20.407101705043324,19,Evening,False
omkd956611832,22,4.1,18.536718,73.830327,18.646718,73.940327,18-03-2022,21:55,22:10,Stormy,Jam ,motorcycle ,Metropolitian ,155,Snacks,15.0,17.2675475965754,21,Night,False
ydaa497487555,22,4.6,27.160934,78.044095,27.230934,78.114095,16-02-2022,18:20,18:25,Cloudy,Medium ,motorcycle ,Metropolitian ,43,Grocery,5.0,10.988439379639551,18,Evening,False
phss366671732,33,4.5,19.1813,72.836191,19.2013,72.856191,24-03-2022,09:55,10:00,Cloudy,Low ,scooter ,Metropolitian ,95,Sports,5.0,3.1395541084679253,9,Morning,False
fbld313509988,28,4.8,17.451976,78.385883,17.531976,78.465883,25-03-2022,20:50,21:05,Windy,Jam ,motorcycle ,Metropolitian ,130,Apparel,15.0,12.558216433873095,20,Evening,False
sxyb108561192,25,5.0,0.0,0.0,0.03,0.03,11-02-2022,19:50,20:05,Stormy,Jam ,motorcycle ,Metropolitian ,185,Books,15.0,4.709331162702407,19,Evening,True
fzkb223728283,33,4.5,18.51421,73.838429,18.52421,73.848429,09-03-2022,08:20,08:25,Fog,Low ,van,Metropolitian ,85,Outdoors,5.0,1.5697770542335443,8,Morning,False
fudr746579739,29,4.9,13.081878,80.248519,13.171878,80.338519,31-03-2022,22:25,22:35,Fog,Low ,van,Urban ,135,Home,10.0,14.127993488107478,22,Night,False
brje908165405,22,5.0,12.323978,76.627961,12.353978,76.657961,28-03-2022,17:45,17:55,Sunny,Medium ,motorcycle ,Metropolitian ,16,Grocery,10.0,4.709331162702445,17,Evening,False
xrmo139082626,35,4.9,-30.892978,75.821847,30.902978,75.831847,13-02-2022,09:00,09:10,Sunny,Low ,scooter ,Metropolitian ,55,Cosmetics,10.0,6859.351205811702,9,Morning,False
diec345521181,27,4.7,11.022169,76.999594,11.042169,77.019594,05-04-2022,11:20,11:25,Fog,High ,scooter ,Metropolitian ,31,Grocery,5.0,3.1395541084679253,11,Morning,False
mtsy748622553,39,5.0,11.016298,76.972076,11.036298,76.992076,03-03-2022,10:55,11:00,Cloudy,Low ,motorcycle ,Metropolitian ,110,Pet Supplies,5.0,3.1395541084679253,10,Morning,False
ugiw644898324,22,4.9,12.935662,77.61413,12.975662,77.65413,13-03-2022,12:30,12:40,Fog,High ,motorcycle ,Metropolitian ,140,Toys,10.0,6.2791082169358505,12,Afternoon,False
dabn881106245,23,4.6,26.90294,75.793007,27.01294,75.903007,02-03-2022,19:30,19:35,Fog,Jam ,motorcycle ,Metropolitian ,220,Skincare,5.0,17.2675475965754,19,Evening,True
dkab733317830,26,5.0,19.003517,72.82765,19.133517,72.95765,06-03-2022,23:55,00:10,Sunny,Low ,motorcycle ,Metropolitian ,120,Skincare,15.0,20.407101705043605,23,Night,False
yjaf703751533,24,4.9,22.751234,75.88949,22.821234,75.95949,04-03-2022,17:55,18:10,Windy,Medium ,motorcycle ,Metropolitian ,130,Snacks,15.0,10.988439379639551,17,Evening,False
homj856945288,33,4.9,22.514585,88.39331,22.524585,88.40331,17-02-2022,11:10,11:15,Sandstorms,High ,van,Urban ,165,Snacks,5.0,1.569777054234381,11,Morning,True
bvnk694397225,22,4.9,18.536562,73.896485,18.666562,74.026485,12-03-2022,20:30,20:35,Windy,Jam ,scooter ,Metropolitian ,80,Apparel,5.0,20.407101705043324,20,Evening,False
raop338903791,30,4.4,15.157944,73.950889,15.187944,73.980889,15-02-2022,19:55,20:10,Stormy,Jam ,motorcycle ,Metropolitian ,160,Toys,15.0,4.709331162702445,19,Evening,False
pijk057851229,35,5.0,0.0,0.0,0.09,0.09,12-03-2022,18:30,18:45,Cloudy,Medium ,scooter ,Metropolitian ,215,Cosmetics,15.0,14.127993488107219,18,Evening,True
meer506137322,35,4.6,0.0,0.0,0.01,0.01,15-02-2022,09:40,09:55,Cloudy,Low ,scooter ,Urban ,75,Apparel,15.0,1.5697770542341356,9,Morning,False
fmbi218762197,21,4.9,26.956431,75.776649,26.966431,75.786649,30-03-2022,10:25,10:35,Sunny,Low ,motorcycle ,Metropolitian ,90,Apparel,10.0,1.5697770542335443,10,Morning,False
xkpq110932035,29,4.1,18.516216,73.842527,18.586216,73.912527,20-03-2022,21:40,21:55,Sunny,Jam ,motorcycle ,Metropolitian ,155,Pet Supplies,15.0,10.988439379638436,21,Night,False
paes448425657,25,4.8,26.914142,75.805704,27.004142,75.895704,02-04-2022,18:40,18:45,Stormy,Medium ,motorcycle ,Metropolitian ,140,Jewelry,5.0,14.12799348810664,18,Evening,False
derc975928556,37,4.6,18.51421,73.838429,18.56421,73.888429,17-03-2022,23:50,23:55,Fog,Low ,motorcycle ,Metropolitian ,135,Sports,5.0,7.848885271170511,23,Night,False
nmni964929800,35,4.9,19.879631,75.323403,20.009631,75.453403,18-02-2022,22:10,22:25,Windy,Low ,motorcycle ,Metropolitian ,100,Shoes,15.0,20.407101705043324,22,Night,False
gnfl206623557,39,4.7,12.323978,76.627961,12.353978,76.657961,19-03-2022,18:45,18:55,Fog,Medium ,scooter ,Metropolitian ,75,Snacks,10.0,4.709331162702445,18,Evening,False
rrok575959510,25,4.9,17.429585,78.392621,17.499585,78.462621,25-03-2022,21:30,21:35,Fog,Jam ,motorcycle ,Metropolitian ,205,Snacks,5.0,10.988439379638436,21,Night,True
cafy842912051,27,5.0,17.433809,78.386744,17.523809,78.476744,02-04-2022,19:45,19:55,Sandstorms,Jam ,scooter ,Metropolitian ,115,Shoes,10.0,14.127993488107478,19,Evening,False
zgdu091406457,25,4.5,9.979363,76.285001,10.019363,76.325001,17-02-2022,15:15,15:20,Fog,Medium ,motorcycle ,Metropolitian ,95,Electronics,5.0,6.2791082169371055,15,Afternoon,False
hpvq660027753,38,4.0,26.47,80.35,26.53,80.41,11-02-2022,19:15,19:30,Fog,Jam ,scooter ,Metropolitian ,160,Cosmetics,15.0,9.418662325405169,19,Evening,False
okag092228731,20,4.9,17.426228,78.407495,17.556228,78.537495,04-03-2022,20:00,20:15,Windy,Jam ,scooter ,Metropolitian ,145,Pet Supplies,15.0,20.40710170504472,20,Evening,False
nriw870515548,28,4.9,26.766536,75.837333,26.826536,75.897333,19-03-2022,00:00,00:15,Stormy,Low ,scooter ,Metropolitian ,60,Jewelry,15.0,9.418662325405169,0,Night,False
stsr977769390,36,4.6,22.727021,75.884167,22.747021,75.904167,24-03-2022,09:10,09:15,Sunny,Low ,motorcycle ,Metropolitian ,140,Clothing,5.0,3.1395541084679253,9,Morning,False
otkf129578603,25,4.6,11.021278,76.995017,11.061278,77.035017,24-03-2022,13:25,13:40,Cloudy,High ,motorcycle ,Urban ,130,Apparel,15.0,6.2791082169358505,13,Afternoon,False
uibx007663351,26,4.8,0.0,0.0,0.13,0.13,06-03-2022,23:30,23:35,Fog,Low ,scooter ,Metropolitian ,120,Electronics,5.0,20.407101705043765,23,Night,False
cpky166071596,29,4.8,21.160437,72.774209,21.190437,72.804209,05-03-2022,17:35,17:45,Sandstorms,Medium ,scooter ,Metropolitian ,140,Electronics,10.0,4.709331162702306,17,Evening,False
cezj161872744,23,4.6,19.221315,72.862381,19.271315,72.912381,09-03-2022,19:25,19:40,Sunny,Jam ,scooter ,Urban ,60,Kitchen,15.0,7.848885271170511,19,Evening,False
oxnj074744851,21,4.6,17.430448,78.418213,17.540448,78.528213,06-04-2022,23:30,23:35,Cloudy,Low ,motorcycle ,Metropolitian ,125,Snacks,5.0,17.26754759657568,23,Night,False
josg539039376,26,4.7,19.176269,72.836721,19.236269,72.896721,17-03-2022,20:00,20:10,Sandstorms,Jam ,motorcycle ,Metropolitian ,13,Grocery,10.0,9.41866232540489,20,Evening,False
nkjd241734601,38,4.8,0.0,0.0,0.05,0.05,26-03-2022,19:10,19:15,Fog,Jam ,scooter ,Metropolitian ,30,Grocery,5.0,7.848885271170679,19,Evening,False
emfi093554771,27,4.8,15.49395,73.827423,15.57395,73.907423,14-02-2022,23:55,00:05,Sandstorms,Low ,motorcycle ,Urban ,110,Skincare,10.0,12.558216433872957,23,Night,False
sxxb272666494,29,4.9,13.026279,80.174568,13.136279,80.284568,14-03-2022,18:35,18:50,Cloudy,Medium ,scooter ,Metropolitian ,180,Outdoors,15.0,17.2675475965754,18,Evening,True
ostt195614918,23,4.0,19.091458,72.827808,19.181458,72.917808,25-03-2022,18:15,18:25,Stormy,Medium ,motorcycle ,Metropolitian ,160,Shoes,10.0,14.127993488106362,18,Evening,False
erjw992738308,21,4.7,19.121999,72.908493,19.201999,72.988493,18-03-2022,20:30,20:35,Fog,Jam ,motorcycle ,Urban ,175,Home,5.0,12.558216433873095,20,Evening,True
spwt867360825,29,4.6,19.874103,75.368419,19.954103,75.448419,16-02-2022,23:10,23:25,Stormy,Low ,scooter ,Urban ,90,Toys,15.0,12.558216433872817,23,Night,False
hjgv390333062,31,4.7,19.121999,72.908493,19.171999,72.958493,07-03-2022,22:40,22:45,Sunny,Low ,scooter ,Urban ,85,Kitchen,5.0,7.848885271170511,22,Night,False
mkjc110029235,24,4.9,17.451976,78.385883,17.511976,78.445883,01-04-2022,23:40,23:55,Sunny,Low ,scooter ,Urban ,80,Toys,15.0,9.418662325404053,23,Night,False
hyyc485599328,30,4.9,22.311603,73.165012,22.361603,73.215012,01-04-2022,20:45,20:50,Sunny,Jam ,van,Metropolitian ,75,Pet Supplies,5.0,7.848885271170232,20,Evening,False
rsri485649677,27,4.7,21.160437,72.774209,21.210437,72.824209,01-04-2022,23:00,23:10,Cloudy,Low ,motorcycle ,Urban ,120,Outdoors,10.0,7.848885271170232,23,Night,False
digo314036293,28,4.6,17.45971,78.368855,17.56971,78.478855,12-03-2022,20:35,20:40,Fog,Jam ,motorcycle ,Metropolitian ,230,Electronics,5.0,17.2675475965754,20,Evening,True
epix161488717,22,4.9,10.96185,76.971082,11.00185,77.011082,26-03-2022,12:40,12:55,Sandstorms,High ,motorcycle ,Metropolitian ,190,Cosmetics,15.0,6.279108216936966,12,Afternoon,True
xgat498124656,35,3.7,21.186608,72.794136,21.276608,72.884136,04-03-2022,17:25,17:40,Stormy,Medium ,motorcycle ,Metropolitian ,165,Apparel,15.0,14.127993488107478,17,Evening,True
gkin856050185,30,4.1,0.0,0.0,0.01,0.01,13-03-2022,09:50,10:05,Sandstorms,Low ,motorcycle ,Metropolitian ,28,Grocery,15.0,1.5697770542341356,9,Morning,False
jntn949950582,27,5.0,18.569156,73.774723,18.629156,73.834723,24-03-2022,18:45,18:55,Windy,Medium ,motorcycle ,Metropolitian ,135,Jewelry,10.0,9.41866232540489,18,Evening,False
gxgp384072026,36,4.1,12.352058,76.60665,12.392058,76.64665,30-03-2022,13:15,13:25,Sandstorms,High ,motorcycle ,Other,185,Apparel,10.0,6.27910821693599,13,Afternoon,True
tkkj812947112,26,4.5,30.346994,78.062543,30.406994,78.122543,15-02-2022,17:55,18:05,Windy,Medium ,motorcycle ,Urban ,130,Pet Supplies,10.0,9.418662325404053,17,Evening,False
pgej030362377,22,4.9,12.323194,76.630583,12.403194,76.710583,29-03-2022,21:35,21:40,Stormy,Jam ,motorcycle ,Metropolitian ,27,Grocery,5.0,12.558216433872817,21,Night,False
qyog012343672,20,4.9,22.32,73.17,22.35,73.2,15-03-2022,23:25,23:35,Sunny,Low ,scooter ,Metropolitian ,100,Apparel,10.0,4.7093311627025845,23,Night,False
rcjm089253310,20,5.0,18.533811,73.899315,18.583811,73.949315,05-04-2022,18:30,18:40,Windy,Medium ,scooter ,Metropolitian ,115,Clothing,10.0,7.848885271170511,18,Evening,False
hptu011160626,29,4.9,22.651847,75.881991,22.721847,75.951991,20-03-2022,21:10,21:20,Cloudy,Jam ,scooter ,Urban ,150,Sports,10.0,10.988439379639551,21,Night,False
jzmb941419298,31,4.5,23.333017,85.3172,23.463017,85.4472,02-03-2022,18:35,18:40,Sandstorms,Medium ,scooter ,Metropolitian ,190,Shoes,5.0,20.407101705043324,18,Evening,True
qstw128349164,33,4.2,21.160437,72.774209,21.210437,72.824209,09-03-2022,19:50,19:55,Windy,Jam ,motorcycle ,Metropolitian ,205,Skincare,5.0,7.848885271170232,19,Evening,True
jvii053223630,28,4.4,10.994136,76.963303,11.074136,77.043303,20-03-2022,20:20,20:30,Fog,Jam ,van,Metropolitian ,155,Outdoors,10.0,12.558216433872957,20,Evening,False
ckkw729440002,24,4.8,22.651847,75.881991,22.721847,75.951991,27-03-2022,20:55,21:10,Sunny,Jam ,scooter ,Metropolitian ,65,Shoes,15.0,10.988439379639551,20,Evening,False
jcqm120307402,34,4.9,22.760072,75.892574,22.870072,76.002574,12-03-2022,17:35,17:45,Sandstorms,Medium ,motorcycle ,Metropolitian ,110,Jewelry,10.0,17.2675475965754,17,Evening,False
kgff042377015,31,4.9,23.416792,85.316842,23.486792,85.386842,06-04-2022,20:10,20:20,Cloudy,Jam ,motorcycle ,Metropolitian ,42,Grocery,10.0,10.988439379639551,20,Evening,False
uzuf780755914,34,4.9,12.979166,77.640709,12.999166,77.660709,17-03-2022,08:40,08:45,Fog,Low ,motorcycle ,Metropolitian ,21,Grocery,5.0,3.1395541084680647,8,Morning,False
zfqn341882217,30,3.5,18.536562,73.896485,18.646562,74.006485,12-03-2022,22:35,22:40,Cloudy,Low ,motorcycle ,Metropolitian ,160,Outdoors,5.0,17.2675475965754,22,Night,False
czdw749444326,28,4.8,22.308096,73.167753,22.418096,73.277753,02-04-2022,17:30,17:40,Sunny,Medium ,motorcycle ,Metropolitian ,115,Snacks,10.0,17.2675475965754,17,Evening,False
qdjo213112934,30,4.5,21.183434,72.814492,21.313434,72.944492,25-03-2022,23:40,23:50,Sandstorms,Low ,motorcycle ,Urban ,95,Cosmetics,10.0,20.407101705043605,23,Night,False
sdiw652386305,27,4.8,23.355164,85.324097,23.465164,85.434097,16-03-2022,19:40,19:45,Fog,Jam ,scooter ,Metropolitian ,150,Books,5.0,17.26754759657568,19,Evening,False
ascx797996498,34,4.3,21.173343,72.792731,21.303343,72.922731,23-03-2022,22:10,22:15,Fog,Low ,motorcycle ,Urban ,185,Books,5.0,20.407101705043605,22,Night,True
urmk565153436,24,4.8,22.552672,88.352885,22.592672,88.392885,11-02-2022,12:55,13:10,Windy,High ,motorcycle ,Urban ,100,Shoes,15.0,6.279108216936966,12,Afternoon,False
bcre468638298,33,4.7,18.539299,73.897902,18.549299,73.907902,15-03-2022,10:55,11:05,Fog,Low ,motorcycle ,Urban ,95,Shoes,10.0,1.5697770542346596,10,Morning,False
qwuq325093195,33,4.9,13.045479,80.23311,13.175479,80.36311,25-03-2022,19:25,19:40,Sunny,Jam ,motorcycle ,Metropolitian ,220,Skincare,15.0,20.407101705044443,19,Evening,True
mmnq644536018,38,4.7,18.554382,73.798206,18.644382,73.888206,04-04-2022,20:30,20:45,Fog,Jam ,scooter ,Metropolitian ,210,Pet Supplies,15.0,14.127993488107478,20,Evening,True
hdhg406348440,21,3.1,18.520016,73.830547,18.610016,73.920547,08-03-2022,22:45,22:50,Sunny,Low ,scooter ,Metropolitian ,170,Apparel,5.0,14.127993488107755,22,Night,True
snaj026878437,26,4.8,21.175975,72.795503,21.225975,72.845503,01-03-2022,18:40,18:50,Sunny,Medium ,scooter ,Metropolitian ,19,Grocery,10.0,7.848885271170232,18,Evening,False
aocb571572720,39,4.7,12.337978,76.616792,12.397978,76.676792,03-03-2022,17:40,17:45,Sandstorms,Medium ,scooter ,Metropolitian ,150,Toys,5.0,9.41866232540503,17,Evening,False
axzi136369540,27,4.1,12.906229,77.596791,13.016229,77.706791,31-03-2022,17:25,17:35,Fog,Medium ,scooter ,Metropolitian ,160,Cosmetics,10.0,17.2675475965754,17,Evening,False
bawk587881973,31,4.9,22.725748,75.898497,22.835748,76.008497,23-03-2022,18:20,18:25,Sunny,Medium ,scooter ,Urban ,135,Electronics,5.0,17.2675475965754,18,Evening,False
jmsy999617906,31,4.8,22.308096,73.167753,22.328096,73.187753,15-03-2022,11:30,11:35,Sandstorms,High ,scooter ,Metropolitian ,130,Cosmetics,5.0,3.1395541084679253,11,Morning,False
bbad687340483,21,4.7,26.921411,75.793604,27.031411,75.903604,14-03-2022,22:35,22:50,Fog,Low ,scooter ,Metropolitian ,115,Pet Supplies,15.0,17.2675475965754,22,Night,False
vrmc660181783,35,4.5,13.091809,80.219104,13.111809,80.239104,19-03-2022,11:10,11:15,Cloudy,High ,motorcycle ,Metropolitian ,140,Books,5.0,3.1395541084679253,11,Morning,False
tdra114555822,24,4.9,19.131141,72.813074,19.26114,72.943074,12-03-2022,21:25,21:35,Sandstorms,Jam ,motorcycle ,Metropolitian ,130,Books,10.0,20.407023216341752,21,Night,False
egkf623746078,21,4.1,22.722634,75.886959,22.792634,75.956959,04-04-2022,19:50,20:00,Stormy,Jam ,motorcycle ,Urban ,155,Sports,10.0,10.988439379638436,19,Evening,False
